"Rider","Year","Riding_Time_hrs"
"Maarten Wynants",2013,136.888888888889
"Maarten Wynants",2014,177.996944444444
"Maarten Wynants",2015,171.047222222222
"Maarten Wynants",2016,121.544444444444
"Maciej Bodnar",2010,147.449722222222
"Maciej Bodnar",2011,134.980555555556
"Maciej Bodnar",2012,213.2225
"Maciej Bodnar",2013,144.965833333333
"Maciej Bodnar",2014,158.838055555556
"Maciej Bodnar",2015,84.1633333333333
"Maciej Bodnar",2016,125.3575
"Marcel Kittel",2010,16.4297222222222
"Marcel Kittel",2011,116.176666666667
"Marcel Kittel",2012,150.612222222222
"Marcel Kittel",2013,115.526111111111
"Marcel Kittel",2014,85.3813888888889
"Marcel Kittel",2015,46.4672222222222
"Marcel Kittel",2016,127.571111111111
"Marcel Sieberg",2010,171.1625
"Marcel Sieberg",2011,202.724166666667
"Marcel Sieberg",2012,179.975555555556
"Marcel Sieberg",2013,110.300555555556
"Marcel Sieberg",2014,130.896111111111
"Marcel Sieberg",2015,163.946666666667
"Marcel Sieberg",2016,99.9816666666667
"Marco Haller",2010,20.5130555555556
"Marco Haller",2011,52.8319444444444
"Marco Haller",2012,129.761111111111
"Marco Haller",2013,132.620833333333
"Marco Haller",2014,192.256388888889
"Marco Haller",2015,151.557222222222
"Marco Haller",2016,159.023333333333
"Marcus Burghardt",2010,153.087222222222
"Marcus Burghardt",2011,141.534722222222
"Marcus Burghardt",2012,140.191944444444
"Marcus Burghardt",2013,132.916944444444
"Marcus Burghardt",2014,182.533333333333
"Marcus Burghardt",2015,204.9725
"Marcus Burghardt",2016,143.064444444444
"Markel Irizar",2010,17.2394444444444
"Markel Irizar",2011,18.1416666666667
"Markel Irizar",2012,51.6644444444444
"Markel Irizar",2013,15.6691666666667
"Markel Irizar",2014,24.6402777777778
"Markel Irizar",2015,95.3858333333333
"Markel Irizar",2016,74.9177777777778
"Martin Elmiger",2010,158.046388888889
"Martin Elmiger",2011,158.770833333333
"Martin Elmiger",2012,187.855555555556
"Martin Elmiger",2013,122.596388888889
"Martin Elmiger",2014,138.664166666667
"Martin Elmiger",2015,133.785833333333
"Martin Elmiger",2016,159.751666666667
"Mathew Hayman",2010,227.897222222222
"Mathew Hayman",2011,175.017222222222
"Mathew Hayman",2012,163.277222222222
"Mathew Hayman",2013,98.1894444444444
"Mathew Hayman",2014,174.513611111111
"Mathew Hayman",2015,148.305833333333
"Mathew Hayman",2016,84.7555555555556
"Matteo Bono",2010,269.164166666667
"Matteo Bono",2011,206.226388888889
"Matteo Bono",2012,175.585277777778
"Matteo Bono",2013,126.368888888889
"Matteo Bono",2014,144.075
"Matteo Bono",2015,158.605555555556
"Matteo Bono",2016,187.458611111111
"Matteo Tosatto",2010,194.2375
"Matteo Tosatto",2011,211.471666666667
"Matteo Tosatto",2012,179.379166666667
"Matteo Tosatto",2013,141.84
"Matteo Tosatto",2014,134.921388888889
"Matteo Tosatto",2015,184.661666666667
"Matteo Tosatto",2016,171.278333333333
"Maximiliano Richeze",2011,26.6933333333333
"Maximiliano Richeze",2012,96.2508333333333
"Maximiliano Richeze",2013,54.6116666666667
"Maximiliano Richeze",2014,43.1766666666667
"Maximiliano Richeze",2015,178.921944444444
"Maximiliano Richeze",2016,53.4397222222222
"Michael Albasini",2010,260.761388888889
"Michael Albasini",2011,185.541666666667
"Michael Albasini",2012,160.65
"Michael Albasini",2013,137.766666666667
"Michael Albasini",2014,158.143611111111
"Michael Albasini",2015,146.061944444444
"Michael Albasini",2016,163.403333333333
"Michael Matthews",2010,129.919166666667
"Michael Matthews",2011,128.241944444444
"Michael Matthews",2012,159.465
"Michael Matthews",2013,106.995277777778
"Michael Matthews",2014,122.733611111111
"Michael Matthews",2015,129.577222222222
"Michael Matthews",2016,109.608055555556
"Michael Schar",2010,170.340555555556
"Michael Schar",2011,206.608888888889
"Michael Schar",2012,134.812222222222
"Michael Schar",2013,143.688055555556
"Michael Schar",2014,175.803611111111
"Michael Schar",2015,151.568611111111
"Michael Schar",2016,134.410277777778
"Michael Valgren",2010,8.46333333333333
"Michael Valgren",2011,10.9680555555556
"Michael Valgren",2014,20.0144444444444
"Michael Valgren",2015,8.99555555555555
"Michael Valgren",2016,113.189444444444
"Mikael Cherel",2010,71.7138888888889
"Mikael Cherel",2011,261.399722222222
"Mikael Cherel",2012,164.991111111111
"Mikael Cherel",2013,136.000277777778
"Mikael Cherel",2014,114.940555555556
"Mikael Cherel",2015,167.260277777778
"Mikael Cherel",2016,165.744166666667
"Mikel Landa Meana",2010,45.2866666666667
"Mikel Landa Meana",2011,72.3119444444444
"Mikel Landa Meana",2012,119.448055555556
"Mikel Landa Meana",2013,88.2327777777778
"Mikel Landa Meana",2014,179.6175
"Mikel Landa Meana",2015,154.835
"Mikel Landa Meana",2016,108.305555555556
"Mikel Nieve",2010,108.072777777778
"Mikel Nieve",2012,9.77416666666667
"Mikel Nieve",2013,18.2655555555556
"Mikel Nieve",2015,154.804444444444
"Mikel Nieve",2016,154.584166666667
"Nairo Quintana",2012,36.9258333333333
"Nairo Quintana",2013,0.116666666666667
"Nairo Quintana",2015,94.9591666666667
"Nairo Quintana",2016,62.6019444444444
"Natnael Berhane",2010,13.6772222222222
"Natnael Berhane",2011,49.9763888888889
"Natnael Berhane",2012,13.3911111111111
"Natnael Berhane",2013,128.918611111111
"Natnael Berhane",2014,114.977777777778
"Natnael Berhane",2015,129.113333333333
"Natnael Berhane",2016,133.405555555556
"Nelson Oliveira",2010,106.301388888889
"Nelson Oliveira",2011,100.756111111111
"Nelson Oliveira",2012,176.833055555556
"Nelson Oliveira",2014,47.2680555555556
"Nelson Oliveira",2015,113.005555555556
"Nelson Oliveira",2016,80.5477777777778
"Nicolas Edet",2010,28.7672222222222
"Nicolas Edet",2011,135.864444444444
"Nicolas Edet",2012,143.386666666667
"Nicolas Edet",2013,143.591388888889
"Nicolas Edet",2014,76.3991666666667
"Nicolas Edet",2015,144.938611111111
"Nicolas Edet",2016,155.442222222222
"Oliver Naesen",2012,11.9105555555556
"Oliver Naesen",2014,21.2288888888889
"Oliver Naesen",2015,187.548888888889
"Oliver Naesen",2016,151.491388888889
"Oscar Gatto",2010,172.430277777778
"Oscar Gatto",2011,226.703611111111
"Oscar Gatto",2012,175.108888888889
"Oscar Gatto",2013,186.674444444444
"Oscar Gatto",2014,230.438888888889
"Oscar Gatto",2015,170.758333333333
"Oscar Gatto",2016,154.610555555556
"Paolo Tiralongo",2010,155.007222222222
"Paolo Tiralongo",2011,194.908055555556
"Paolo Tiralongo",2012,159.848888888889
"Paolo Tiralongo",2013,155.3675
"Paolo Tiralongo",2014,149.578611111111
"Paolo Tiralongo",2015,163.377777777778
"Paolo Tiralongo",2016,122.544722222222
"Patrick Konrad",2010,59.4608333333333
"Patrick Konrad",2011,37.3586111111111
"Patrick Konrad",2012,19.6483333333333
"Patrick Konrad",2014,4.5325
"Patrick Konrad",2015,110.992222222222
"Patrick Konrad",2016,109.812222222222
"Paul Martens",2010,188.529444444444
"Paul Martens",2011,167.686666666667
"Paul Martens",2012,152.149722222222
"Paul Martens",2013,192.826111111111
"Paul Martens",2014,132.341944444444
"Paul Martens",2015,111.518888888889
"Paul Martens",2016,197.064444444444
"Paul Voss",2010,146.673611111111
"Paul Voss",2011,57.2163888888889
"Paul Voss",2012,109.779166666667
"Paul Voss",2013,144.1625
"Paul Voss",2014,124.001111111111
"Paul Voss",2015,107.2875
"Paul Voss",2016,133.101111111111
"Peter Sagan",2010,136.856666666667
"Peter Sagan",2011,140.893055555556
"Peter Sagan",2012,158.554166666667
"Peter Sagan",2013,166.621111111111
"Peter Sagan",2014,209.148055555556
"Peter Sagan",2015,148.671944444444
"Peter Sagan",2016,128.000555555556
"Peter Stetina",2010,163.728333333333
"Peter Stetina",2011,230.428888888889
"Peter Stetina",2012,192.990555555556
"Peter Stetina",2013,197.773333333333
"Peter Stetina",2014,190.798055555556
"Peter Stetina",2015,52.2797222222222
"Peter Stetina",2016,169.245
"Petr Vakoc",2010,12.9469444444444
"Petr Vakoc",2011,77.3630555555556
"Petr Vakoc",2012,16.3791666666667
"Petr Vakoc",2013,5.345
"Petr Vakoc",2014,119.379444444444
"Petr Vakoc",2015,226.056388888889
"Petr Vakoc",2016,121.453055555556
"PierreLuc Perichon",2010,29.0533333333333
"PierreLuc Perichon",2011,12.3016666666667
"PierreLuc Perichon",2012,33.3922222222222
"PierreLuc Perichon",2013,12.5725
"PierreLuc Perichon",2014,13.8455555555556
"PierreLuc Perichon",2015,74.7230555555556
"PierreLuc Perichon",2016,76.5005555555556
"Pierre Rolland",2010,179.196111111111
"Pierre Rolland",2011,224.143333333333
"Pierre Rolland",2012,157.361666666667
"Pierre Rolland",2013,169.931666666667
"Pierre Rolland",2014,197.545833333333
"Pierre Rolland",2015,205.579722222222
"Pierre Rolland",2016,142.605
"Rafal Majka",2010,32.7725
"Rafal Majka",2011,130.456666666667
"Rafal Majka",2012,62.7205555555556
"Rafal Majka",2013,128.228888888889
"Rafal Majka",2014,163.592777777778
"Rafal Majka",2015,147.259444444444
"Rafal Majka",2016,195.5175
"Ramon Sinkeldam",2010,124.193055555556
"Ramon Sinkeldam",2011,107.188611111111
"Ramon Sinkeldam",2012,114.673888888889
"Ramon Sinkeldam",2013,147.102777777778
"Ramon Sinkeldam",2014,173.436111111111
"Ramon Sinkeldam",2015,168.347777777778
"Ramon Sinkeldam",2016,72.4566666666667
"Ramunas Navardauskas",2010,46.8816666666667
"Ramunas Navardauskas",2011,168.756388888889
"Ramunas Navardauskas",2012,179.084166666667
"Ramunas Navardauskas",2013,127.618888888889
"Ramunas Navardauskas",2014,120.001111111111
"Ramunas Navardauskas",2015,121.516388888889
"Ramunas Navardauskas",2016,200.7
"Reinardt Janse van Rensburg",2012,4.58527777777778
"Reinardt Janse Van Rensburg",2010,56.6894444444444
"Reinardt Janse Van Rensburg",2011,102.639166666667
"Reinardt Janse Van Rensburg",2012,31.3577777777778
"Reinardt Janse Van Rensburg",2013,96.6361111111111
"Reinardt Janse Van Rensburg",2014,107.949166666667
"Reinardt Janse Van Rensburg",2015,134.123888888889
"Reinardt Janse Van Rensburg",2016,147.288888888889
"Reto Hollenstein",2010,136.010833333333
"Reto Hollenstein",2011,62.6680555555556
"Reto Hollenstein",2012,117.228333333333
"Reto Hollenstein",2013,141.08
"Reto Hollenstein",2014,149.413333333333
"Reto Hollenstein",2015,94.3066666666667
"Reto Hollenstein",2016,197.336111111111
"Richie Porte",2010,235.058055555556
"Richie Porte",2011,265.586111111111
"Richie Porte",2012,124.07
"Richie Porte",2013,99.2922222222222
"Richie Porte",2014,77.6608333333333
"Richie Porte",2015,164.303055555556
"Richie Porte",2016,122.054444444444
"Robert Kiserlovski",2010,204.703888888889
"Robert Kiserlovski",2011,152.573333333333
"Robert Kiserlovski",2012,125.455
"Robert Kiserlovski",2013,137.333888888889
"Robert Kiserlovski",2014,168.930555555556
"Robert Kiserlovski",2015,151.635833333333
"Robert Kiserlovski",2016,122.964444444444
"Robert Wagner",2010,126.239722222222
"Robert Wagner",2011,95.1027777777778
"Robert Wagner",2012,62.8172222222222
"Robert Wagner",2013,127.713333333333
"Robert Wagner",2014,148.293611111111
"Robert Wagner",2015,100.8925
"Robert Wagner",2016,121.306666666667
"Romain Bardet",2010,44.3472222222222
"Romain Bardet",2011,68.7038888888889
"Romain Bardet",2012,137.636944444444
"Romain Bardet",2013,111.389444444444
"Romain Bardet",2014,159.806666666667
"Romain Bardet",2015,166.201944444444
"Romain Bardet",2016,194.439166666667
"Romain Sicard",2010,152.378611111111
"Romain Sicard",2011,58.8647222222222
"Romain Sicard",2012,132.234444444444
"Romain Sicard",2013,114.856666666667
"Romain Sicard",2014,220.280555555556
"Romain Sicard",2015,175.090555555556
"Romain Sicard",2016,132.637777777778
"Roman Kreuziger",2010,154.314166666667
"Roman Kreuziger",2011,201.596944444444
"Roman Kreuziger",2012,197.195277777778
"Roman Kreuziger",2013,126.354166666667
"Roman Kreuziger",2014,136.539166666667
"Roman Kreuziger",2015,166.178888888889
"Roman Kreuziger",2016,179.294444444444
"Roy Curvers",2010,142.062777777778
"Roy Curvers",2011,128.597222222222
"Roy Curvers",2012,136.726666666667
"Roy Curvers",2013,124.426666666667
"Roy Curvers",2014,152.783055555556
"Roy Curvers",2015,137.935833333333
"Roy Curvers",2016,165.020555555556
"Ruben Plaza",2010,30.8816666666667
"Ruben Plaza",2012,20.7605555555556
"Ruben Plaza",2013,20.8311111111111
"Ruben Plaza",2014,13.5702777777778
"Ruben Plaza",2016,120.472222222222
"Rui Costa",2010,19.9838888888889
"Rui Costa",2011,0
"Rui Costa",2012,70.6022222222222
"Rui Costa",2013,2.65194444444444
"Rui Costa",2014,20.1072222222222
"Rui Costa",2015,106.548333333333
"Rui Costa",2016,96.9008333333333
"Sam Bennett",2010,61.1397222222222
"Sam Bennett",2011,72.9333333333333
"Sam Bennett",2012,54.5158333333333
"Sam Bennett",2013,42.1791666666667
"Sam Bennett",2014,114.939444444444
"Sam Bennett",2015,110.257222222222
"Sam Bennett",2016,129.334722222222
"Samuel Dumoulin",2010,177.385277777778
"Samuel Dumoulin",2011,142.54
"Samuel Dumoulin",2012,160.899722222222
"Samuel Dumoulin",2013,130.658611111111
"Samuel Dumoulin",2014,158.046388888889
"Samuel Dumoulin",2015,122.1075
"Samuel Dumoulin",2016,119.415
"Sebastien Reichenbach",2010,63.8036111111111
"Sebastien Reichenbach",2011,73.4111111111111
"Sebastien Reichenbach",2012,9.24277777777778
"Sebastien Reichenbach",2013,110.912222222222
"Sebastien Reichenbach",2014,144.320277777778
"Sebastien Reichenbach",2015,195.479722222222
"Sebastien Reichenbach",2016,141.851666666667
"Sep Vanmarcke",2010,110.761944444444
"Sep Vanmarcke",2011,87.3561111111111
"Sep Vanmarcke",2012,122.482777777778
"Sep Vanmarcke",2013,119.021944444444
"Sep Vanmarcke",2014,159.799444444444
"Sep Vanmarcke",2015,151.995833333333
"Sep Vanmarcke",2016,110.591388888889
"Serge Pauwels",2010,128.148611111111
"Serge Pauwels",2011,98.3358333333333
"Serge Pauwels",2012,205.366111111111
"Serge Pauwels",2013,236.980277777778
"Serge Pauwels",2014,149.046111111111
"Serge Pauwels",2015,140.361111111111
"Serge Pauwels",2016,154.615555555556
"Sergio Henao",2013,6.59611111111111
"Sergio Henao",2016,75.8819444444444
"Simon Geschke",2010,172.425277777778
"Simon Geschke",2011,142.825555555556
"Simon Geschke",2012,101.306388888889
"Simon Geschke",2013,142.570555555556
"Simon Geschke",2014,175.795
"Simon Geschke",2015,160.625555555556
"Simon Geschke",2016,193.412222222222
"Sondre Holst Enger",2012,41.8102777777778
"Sondre Holst Enger",2013,5.08
"Sondre Holst Enger",2014,20.8116666666667
"Sondre Holst Enger",2015,54.6641666666667
"Sondre Holst Enger",2016,121.377777777778
"Stef Clement",2010,127.381944444444
"Stef Clement",2011,198.629722222222
"Stef Clement",2012,212.472777777778
"Stef Clement",2013,193.018888888889
"Stef Clement",2014,171.058888888889
"Stef Clement",2015,136.164722222222
"Stef Clement",2016,106.123055555556
"Stephen Cummings",2010,119.391111111111
"Stephen Cummings",2011,126.443888888889
"Stephen Cummings",2012,80.0583333333333
"Stephen Cummings",2013,204.348055555556
"Stephen Cummings",2014,91.8652777777778
"Stephen Cummings",2015,118.714722222222
"Stephen Cummings",2016,106.581666666667
"Steve Morabito",2010,137.015555555556
"Steve Morabito",2011,166.981388888889
"Steve Morabito",2012,105.383888888889
"Steve Morabito",2013,158.204722222222
"Steve Morabito",2014,191.415
"Steve Morabito",2015,120.226388888889
"Steve Morabito",2016,107.875555555556
"Sylvain Chavanel",2010,123.524722222222
"Sylvain Chavanel",2011,164.542777777778
"Sylvain Chavanel",2012,140.63
"Sylvain Chavanel",2013,119.525833333333
"Sylvain Chavanel",2014,162.0275
"Sylvain Chavanel",2015,197.674166666667
"Sylvain Chavanel",2016,190.109444444444
"Tanel Kangert",2010,12.6047222222222
"Tanel Kangert",2011,137.965833333333
"Tanel Kangert",2012,181.708055555556
"Tanel Kangert",2013,192.435833333333
"Tanel Kangert",2014,130.535555555556
"Tanel Kangert",2015,146.664722222222
"Tanel Kangert",2016,193.599722222222
"Tejay van Garderen",2013,96.8813888888889
"Tejay van Garderen",2014,46.5088888888889
"Tejay van Garderen",2015,21.1627777777778
"Tejay van Garderen",2016,58.8394444444444
"Tejay Van Garderen",2010,160.221111111111
"Tejay Van Garderen",2011,182.273888888889
"Tejay Van Garderen",2012,149.181944444444
"Tejay Van Garderen",2013,4.10916666666667
"Tejay Van Garderen",2014,58.8425
"Tejay Van Garderen",2015,117.630555555556
"Tejay Van Garderen",2016,89.9572222222222
"Thomas De Gendt",2010,146.246666666667
"Thomas De Gendt",2011,168.280833333333
"Thomas De Gendt",2012,241.356111111111
"Thomas De Gendt",2013,156.518055555556
"Thomas De Gendt",2014,164.878888888889
"Thomas De Gendt",2015,156.664722222222
"Thomas De Gendt",2016,121.240277777778
"Thomas Voeckler",2010,256.284722222222
"Thomas Voeckler",2011,221.800555555556
"Thomas Voeckler",2012,163.1225
"Thomas Voeckler",2013,154.478055555556
"Thomas Voeckler",2014,182.288055555556
"Thomas Voeckler",2015,254.388611111111
"Thomas Voeckler",2016,209.260277777778
"Timo Roosen",2010,13.9483333333333
"Timo Roosen",2012,4.39777777777778
"Timo Roosen",2014,27.6113888888889
"Timo Roosen",2015,157.964722222222
"Timo Roosen",2016,119.333333333333
"Tom Jelte Slagter",2010,64.6602777777778
"Tom Jelte Slagter",2011,110.594166666667
"Tom Jelte Slagter",2012,219.348333333333
"Tom Jelte Slagter",2013,147.0375
"Tom Jelte Slagter",2014,119.558611111111
"Tom Jelte Slagter",2015,180.580555555556
"Tom Jelte Slagter",2016,188.176388888889
"Tony Gallopin",2010,66.0627777777778
"Tony Gallopin",2011,105.420277777778
"Tony Gallopin",2012,127.647777777778
"Tony Gallopin",2013,120.097777777778
"Tony Gallopin",2014,139.460555555556
"Tony Gallopin",2015,158.329166666667
"Tony Gallopin",2016,174.884722222222
"Tsgabu Grmay",2011,13.7477777777778
"Tsgabu Grmay",2012,14.8763888888889
"Tsgabu Grmay",2013,37.5894444444444
"Tsgabu Grmay",2014,47.9075
"Tsgabu Grmay",2015,169.941666666667
"Tsgabu Grmay",2016,97.4969444444444
"Vasil Kiryienka",2010,121.783055555556
"Vasil Kiryienka",2012,73.7
"Vasil Kiryienka",2013,102.386388888889
"Vasil Kiryienka",2014,121.104444444444
"Vasil Kiryienka",2015,209.660555555556
"Vasil Kiryienka",2016,201.95
"Vegard Breen",2010,64.6358333333333
"Vegard Breen",2011,79.0069444444444
"Vegard Breen",2012,57.1147222222222
"Vegard Breen",2013,46.7716666666667
"Vegard Breen",2014,158.845277777778
"Vegard Breen",2015,59.5530555555556
"Vegard Breen",2016,129.064722222222
"Vincenzo Nibali",2010,218.313611111111
"Vincenzo Nibali",2011,170.323333333333
"Vincenzo Nibali",2012,158.020555555556
"Vincenzo Nibali",2013,192.798611111111
"Vincenzo Nibali",2014,145.245277777778
"Vincenzo Nibali",2015,141.834722222222
"Vincenzo Nibali",2016,214.055277777778
"Warren Barguil",2010,13.4686111111111
"Warren Barguil",2011,42.5105555555556
"Warren Barguil",2012,20.3969444444444
"Warren Barguil",2013,123.849444444444
"Warren Barguil",2014,160.583333333333
"Warren Barguil",2015,125.542777777778
"Warren Barguil",2016,121.229722222222
"Wilco Kelderman",2010,81.8347222222222
"Wilco Kelderman",2011,93.4219444444444
"Wilco Kelderman",2012,164.468333333333
"Wilco Kelderman",2013,179.3
"Wilco Kelderman",2014,205.166388888889
"Wilco Kelderman",2015,141.119166666667
"Wilco Kelderman",2016,155.415
"William Bonnet",2010,192.09
"William Bonnet",2011,98.3641666666667
"William Bonnet",2012,179.125833333333
"William Bonnet",2013,126.377222222222
"William Bonnet",2014,118.305555555556
"William Bonnet",2015,157.7825
"William Bonnet",2016,117.547222222222
"Winner Anacona",2015,89.8022222222222
"Winner Anacona",2016,87.9975
"Wouter Poels",2010,126.115833333333
"Wouter Poels",2011,52.8483333333333
"Wouter Poels",2012,38.5836111111111
"Wouter Poels",2013,119.378611111111
"Wouter Poels",2014,30.9775
"Wouter Poels",2015,108.306388888889
"Wouter Poels",2016,147.549444444444
"Yohann Gene",2010,168.865833333333
"Yohann Gene",2011,136.925277777778
"Yohann Gene",2012,151.0425
"Yohann Gene",2013,108.360277777778
"Yohann Gene",2014,138.1725
"Yohann Gene",2015,145.797222222222
"Yohann Gene",2016,113.473333333333
"Yukiya Arashiro",2010,163.041111111111
"Yukiya Arashiro",2011,142.268333333333
"Yukiya Arashiro",2012,111.069166666667
"Yukiya Arashiro",2013,145.951944444444
"Yukiya Arashiro",2014,187.011944444444
"Yukiya Arashiro",2015,106.212222222222
"Yukiya Arashiro",2016,60.5483333333333
